code,display,system
J01D,OTHER BETA-LACTAM ANTIBACTERIALS,https://www.whocc.no/atc_ddd_index/
J01DA,Cephalosporins and related substances,https://www.whocc.no/atc_ddd_index/
J01DB,First-generation cephalosporins,https://www.whocc.no/atc_ddd_index/
J01DC,Second-generation cephalosporins,https://www.whocc.no/atc_ddd_index/
J01DD,Third-generation cephalosporins,https://www.whocc.no/atc_ddd_index/
J01DE,Fourth-generation cephalosporins,https://www.whocc.no/atc_ddd_index/
J01DF,Monobactams,https://www.whocc.no/atc_ddd_index/
J01DH,Carbapenems,https://www.whocc.no/atc_ddd_index/
J01DI,Other cephalosporins and penems,https://www.whocc.no/atc_ddd_index/
J01E,SULFONAMIDES AND TRIMETHOPRIM,https://www.whocc.no/atc_ddd_index/
J01EA,Trimethoprim and derivatives,https://www.whocc.no/atc_ddd_index/
J01EB,Short-acting sulfonamides,https://www.whocc.no/atc_ddd_index/
J01EC,Intermediate-acting sulfonamides,https://www.whocc.no/atc_ddd_index/
J01ED,Long-acting sulfonamides,https://www.whocc.no/atc_ddd_index/
J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives",https://www.whocc.no/atc_ddd_index/
J01F,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",https://www.whocc.no/atc_ddd_index/
J01FA,Macrolides,https://www.whocc.no/atc_ddd_index/
J01FF,Lincosamides,https://www.whocc.no/atc_ddd_index/
J01FG,Streptogramins,https://www.whocc.no/atc_ddd_index/
J01G,AMINOGLYCOSIDE ANTIBACTERIALS,https://www.whocc.no/atc_ddd_index/
J01GA,Streptomycins,https://www.whocc.no/atc_ddd_index/
J01GB,Other aminoglycosides,https://www.whocc.no/atc_ddd_index/
J01H,Penicillins,https://www.whocc.no/atc_ddd_index/
J01HA,PENICILLINASE SENSITIVE PENICILLINS,https://www.whocc.no/atc_ddd_index/
J01HB,Penicillinase resistant penicillins,https://www.whocc.no/atc_ddd_index/
J01HC,PENICILLINASE RESISTANT PENICILLINS,https://www.whocc.no/atc_ddd_index/
J01J,PENICILLIN/STREPTOMYCIN COMBINATIONS,https://www.whocc.no/atc_ddd_index/
J01JA,PENICILLINASE SENS PENICILLINS WITH STREPTOMYCINS,https://www.whocc.no/atc_ddd_index/
J01K,ALL OTHER ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KA,CARBOHYDRATE ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KB,POLYPEPTIDE ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KC,STEROID ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KD,AMINOGLYCOSIDE ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KE,MONOBACTAM ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01KF,THIENAMYCIN DERIVATIVES AND ENZYME INHIBITORS,https://www.whocc.no/atc_ddd_index/
J01KX,OTHER ANTIBIOTICS,https://www.whocc.no/atc_ddd_index/
J01L,COMBINATIONS OF DIFFERENT ANTIBIOTICS FOR SYSTEMIC  USE,https://www.whocc.no/atc_ddd_index/
J01LA,COMBINATIONS OF DIFFERENT ANTIBIOTICS FOR SYSTEMIC  USE,https://www.whocc.no/atc_ddd_index/
J01M,QUINOLONE ANTIBACTERIALS,https://www.whocc.no/atc_ddd_index/
J01MA,Fluoroquinolones,https://www.whocc.no/atc_ddd_index/
J01MB,Other quinolones,https://www.whocc.no/atc_ddd_index/
J01R,COMBINATIONS OF ANTIBACTERIALS,https://www.whocc.no/atc_ddd_index/
J01RA,Combinations of antibacterials,https://www.whocc.no/atc_ddd_index/
J01X,OTHER ANTIBACTERIALS,https://www.whocc.no/atc_ddd_index/
J01XA,Glycopeptide antibacterials,https://www.whocc.no/atc_ddd_index/
J01XB,Polymyxins,https://www.whocc.no/atc_ddd_index/
J01XC,Steroid antibacterials,https://www.whocc.no/atc_ddd_index/
J01XD,Imidazole derivatives,https://www.whocc.no/atc_ddd_index/
J01XE,Nitrofuran derivatives,https://www.whocc.no/atc_ddd_index/
J01XX,Other antibacterials,https://www.whocc.no/atc_ddd_index/
J02A,ANTIMYCOTICS FOR SYSTEMIC USE,https://www.whocc.no/atc_ddd_index/
J02AA,Antibiotics,https://www.whocc.no/atc_ddd_index/
J02AB,Imidazole derivatives,https://www.whocc.no/atc_ddd_index/
J02AC,Triazole derivatives,https://www.whocc.no/atc_ddd_index/
J02AX,Other antimycotics for systemic use,https://www.whocc.no/atc_ddd_index/
J03A,SULFONAMIDES,https://www.whocc.no/atc_ddd_index/
J03AA,SHORT-ACTING SULFONAMIDES,https://www.whocc.no/atc_ddd_index/
J03AB,INTERMEDIATE-ACTING SULFONAMIDES,https://www.whocc.no/atc_ddd_index/
J03AC,LONG-ACTING SULFONAMIDES,https://www.whocc.no/atc_ddd_index/
J03AE,DIAMINODIPHENYLSULFONES,https://www.whocc.no/atc_ddd_index/
J03B,SULFONAMIDES AND ANTIINFECTIVES IN COMBINATION,https://www.whocc.no/atc_ddd_index/
J03BA,"SULFONAMIDES AND TRIMETHOPRIM, INCL. DERIVATIVES",https://www.whocc.no/atc_ddd_index/
J03BB,"SULFONAMIDES AND OTHER ANTIINFECTIVES, EXCL. TRIMETHOPRIM",https://www.whocc.no/atc_ddd_index/
J03C,OTHER CHEMOTHERAPEUTICS,https://www.whocc.no/atc_ddd_index/
J03CA,IMIDAZOLE DERIVATIVES,https://www.whocc.no/atc_ddd_index/
J03CB,QUINOLONE DERIVATIVES,https://www.whocc.no/atc_ddd_index/
J04A,DRUGS FOR TREATMENT OF TUBERCULOSIS,https://www.whocc.no/atc_ddd_index/
J04AA,Aminosalicylic acid and derivatives,https://www.whocc.no/atc_ddd_index/
J04AB,Antibiotics,https://www.whocc.no/atc_ddd_index/
J04AC,Hydrazides,https://www.whocc.no/atc_ddd_index/
J04AD,Thiocarbamide derivatives,https://www.whocc.no/atc_ddd_index/
J04AK,Other drugs for treatment of tuberculosis,https://www.whocc.no/atc_ddd_index/
J04AL,COMBINATIONS OF TUBERCULOSTATICS,https://www.whocc.no/atc_ddd_index/
J04AM,Combinations of drugs for treatment of tuberculosis,https://www.whocc.no/atc_ddd_index/
J04B,DRUGS FOR TREATMENT OF LEPRA,https://www.whocc.no/atc_ddd_index/
J04BA,Drugs for treatment of lepra,https://www.whocc.no/atc_ddd_index/
J05A,DIRECT ACTING ANTIVIRALS,https://www.whocc.no/atc_ddd_index/
J05AA,Thiosemicarbazones,https://www.whocc.no/atc_ddd_index/
J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors,https://www.whocc.no/atc_ddd_index/
J05AC,Cyclic amines,https://www.whocc.no/atc_ddd_index/
J05AD,Phosphonic acid derivatives,https://www.whocc.no/atc_ddd_index/
J05AE,Protease inhibitors,https://www.whocc.no/atc_ddd_index/
J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,https://www.whocc.no/atc_ddd_index/
J05AG,Non-nucleoside reverse transcriptase inhibitors,https://www.whocc.no/atc_ddd_index/
J05AH,Neuraminidase inhibitors,https://www.whocc.no/atc_ddd_index/
J05AJ,Integrase inhibitors,https://www.whocc.no/atc_ddd_index/
J05AP,Antivirals for treatment of HCV infections,https://www.whocc.no/atc_ddd_index/
J05AR,"Antivirals for treatment of HIV infections, combinations",https://www.whocc.no/atc_ddd_index/
J05AX,Other antivirals,https://www.whocc.no/atc_ddd_index/
J05B,IMMUNOSTIMULATING AGENTS,https://www.whocc.no/atc_ddd_index/
J05BA,INTERFERONS,https://www.whocc.no/atc_ddd_index/
J05BB,INTERFERON INDUCING SUBSTANCES,https://www.whocc.no/atc_ddd_index/
J05BX,OTHER IMMUNOSTIMULATING AGENTS,https://www.whocc.no/atc_ddd_index/
J05C,AGENTS WITH IMMUNOSTIMULANT AND ANTIVIRAL ACTIVITY,https://www.whocc.no/atc_ddd_index/
J06A,IMMUNE SERA,https://www.whocc.no/atc_ddd_index/
J06AA,Immune sera,https://www.whocc.no/atc_ddd_index/
J06B,IMMUNOGLOBULINS,https://www.whocc.no/atc_ddd_index/
J06BA,"Immunoglobulins, normal human",https://www.whocc.no/atc_ddd_index/
J06BB,Specific immunoglobulins,https://www.whocc.no/atc_ddd_index/
J06BC,Other immunoglobulins,https://www.whocc.no/atc_ddd_index/
J06BD,Antiviral monoclonal antibodies,https://www.whocc.no/atc_ddd_index/
J07A,BACTERIAL VACCINES,https://www.whocc.no/atc_ddd_index/
J07AA,VARIOUS VACCINES,https://www.whocc.no/atc_ddd_index/
J07AB,VACCINES IN COMBINATION WITH IMMUNOGLOBULINS,https://www.whocc.no/atc_ddd_index/
J07AC,Anthrax vaccines,https://www.whocc.no/atc_ddd_index/
J07AD,Brucellosis vaccines,https://www.whocc.no/atc_ddd_index/
J07AE,Cholera vaccines,https://www.whocc.no/atc_ddd_index/
J07AF,Diphtheria vaccines,https://www.whocc.no/atc_ddd_index/
J07AG,Haemophilus influenzae B vaccines,https://www.whocc.no/atc_ddd_index/
J07AH,Meningococcal vaccines,https://www.whocc.no/atc_ddd_index/
J07AJ,Pertussis vaccines,https://www.whocc.no/atc_ddd_index/
J07AK,Plague vaccines,https://www.whocc.no/atc_ddd_index/
J07AL,Pneumococcal vaccines,https://www.whocc.no/atc_ddd_index/
J07AM,Tetanus vaccines,https://www.whocc.no/atc_ddd_index/
J07AN,Tuberculosis vaccines,https://www.whocc.no/atc_ddd_index/
J07AP,Typhoid vaccines,https://www.whocc.no/atc_ddd_index/
J07AR,Typhus (exanthematicus) vaccines,https://www.whocc.no/atc_ddd_index/
J07AX,Other bacterial vaccines,https://www.whocc.no/atc_ddd_index/
J07B,VIRAL VACCINES,https://www.whocc.no/atc_ddd_index/
J07BA,Encephalitis vaccines,https://www.whocc.no/atc_ddd_index/
J07BB,Influenza vaccines,https://www.whocc.no/atc_ddd_index/
J07BC,Hepatitis vaccines,https://www.whocc.no/atc_ddd_index/
J07BD,Measles vaccines,https://www.whocc.no/atc_ddd_index/
J07BE,Mumps vaccines,https://www.whocc.no/atc_ddd_index/
J07BF,Poliomyelitis vaccines,https://www.whocc.no/atc_ddd_index/
J07BG,Rabies vaccines,https://www.whocc.no/atc_ddd_index/
J07BH,Rota virus diarrhea vaccines,https://www.whocc.no/atc_ddd_index/
J07BJ,Rubella vaccines,https://www.whocc.no/atc_ddd_index/
J07BK,Varicella zoster vaccines,https://www.whocc.no/atc_ddd_index/
J07BL,Yellow fever vaccines,https://www.whocc.no/atc_ddd_index/
J07BM,Papillomavirus vaccines,https://www.whocc.no/atc_ddd_index/
J07BX,Other viral vaccines,https://www.whocc.no/atc_ddd_index/
J07C,"BACTERIAL AND VIRAL VACCINES, COMBINED",https://www.whocc.no/atc_ddd_index/
J07CA,"Bacterial and viral vaccines, combined",https://www.whocc.no/atc_ddd_index/
J07X,OTHER VACCINES,https://www.whocc.no/atc_ddd_index/
J08A,"OTHER ANTIINFECTIVES, INCL. LEPROSTATICS",https://www.whocc.no/atc_ddd_index/
J08AA,LEPROSTATICS,https://www.whocc.no/atc_ddd_index/
L01A,ALKYLATING AGENTS,https://www.whocc.no/atc_ddd_index/
L01AA,Nitrogen mustard analogues,https://www.whocc.no/atc_ddd_index/
L01AB,Alkyl sulfonates,https://www.whocc.no/atc_ddd_index/
L01AC,Ethylene imines,https://www.whocc.no/atc_ddd_index/
L01AD,Nitrosoureas,https://www.whocc.no/atc_ddd_index/
L01AG,Epoxides,https://www.whocc.no/atc_ddd_index/
L01AX,Other alkylating agents,https://www.whocc.no/atc_ddd_index/
L01B,ANTIMETABOLITES,https://www.whocc.no/atc_ddd_index/
L01BA,Folic acid analogues,https://www.whocc.no/atc_ddd_index/
L01BB,Purine analogues,https://www.whocc.no/atc_ddd_index/
L01BC,Pyrimidine analogues,https://www.whocc.no/atc_ddd_index/
L01C,PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS,https://www.whocc.no/atc_ddd_index/
L01CA,Vinca alkaloids and analogues,https://www.whocc.no/atc_ddd_index/
L01CB,Podophyllotoxin derivatives,https://www.whocc.no/atc_ddd_index/
L01CC,Colchicine derivatives,https://www.whocc.no/atc_ddd_index/
L01CD,Taxanes,https://www.whocc.no/atc_ddd_index/
L01CE,Topoisomerase 1 (TOP1) inhibitors,https://www.whocc.no/atc_ddd_index/
L01CX,Other plant alkaloids and natural products,https://www.whocc.no/atc_ddd_index/
L01D,CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES,https://www.whocc.no/atc_ddd_index/
L01DA,Actinomycines,https://www.whocc.no/atc_ddd_index/
L01DB,Anthracyclines and related substances,https://www.whocc.no/atc_ddd_index/
L01DC,Other cytotoxic antibiotics,https://www.whocc.no/atc_ddd_index/
L01E,PROTEIN KINASE INHIBITORS,https://www.whocc.no/atc_ddd_index/
L01EA,BCR-ABL tyrosine kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EC,B-Raf serine-threonine kinase (BRAF) inhibitors,https://www.whocc.no/atc_ddd_index/
L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EE,Mitogen-activated protein kinase (MEK) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EF,Cyclin-dependent kinase (CDK) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EG,Mammalian target of rapamycin (mTOR) kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EH,Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EJ,Janus-associated kinase (JAK) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EK,Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EL,Bruton's tyrosine kinase (BTK) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EM,Phosphatidylinositol-3-kinase (Pi3K) inhibitors,https://www.whocc.no/atc_ddd_index/
L01EN,Fibroblast growth factor receptor (FGFR) tyrosine kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01EX,Other protein kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01F,MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,https://www.whocc.no/atc_ddd_index/
L01FA,CD20 (Clusters of Differentiation 20) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FB,CD22 (Clusters of Differentiation 22) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FC,CD38 (Clusters of Differentiation 38) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FD,HER2 (Human Epidermal Growth Factor Receptor 2) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FE,EGFR (Epidermal Growth Factor Receptor) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FF,PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors,https://www.whocc.no/atc_ddd_index/
L01FG,VEGF/VEGFR (Vascular Endothelial Growth Factor) inhibitor,https://www.whocc.no/atc_ddd_index/
L01FX,Other monoclonal antibodies and antibody drug conjugates,https://www.whocc.no/atc_ddd_index/
L01X,OTHER ANTINEOPLASTIC AGENTS,https://www.whocc.no/atc_ddd_index/
L01XA,Platinum compounds,https://www.whocc.no/atc_ddd_index/
L01XB,Methylhydrazines,https://www.whocc.no/atc_ddd_index/
L01XC,Monoclonal antibodies,https://www.whocc.no/atc_ddd_index/
L01XD,Sensitizers used in photodynamic/radiation therapy,https://www.whocc.no/atc_ddd_index/
L01XE,Protein kinase inhibitors,https://www.whocc.no/atc_ddd_index/
L01XF,Retinoids for cancer treatment,https://www.whocc.no/atc_ddd_index/
L01XG,Proteasome inhibitors,https://www.whocc.no/atc_ddd_index/
L01XH,Histone deacetylase (HDAC) inhibitors,https://www.whocc.no/atc_ddd_index/
L01XJ,Hedgehog pathway inhibitors,https://www.whocc.no/atc_ddd_index/
L01XK,Poly (ADP-ribose) polymerase (PARP) inhibitors,https://www.whocc.no/atc_ddd_index/
L01XX,Other antineoplastic agents,https://www.whocc.no/atc_ddd_index/
L01XY,Combinations of antineoplastic agents,https://www.whocc.no/atc_ddd_index/
L02A,HORMONES AND RELATED AGENTS,https://www.whocc.no/atc_ddd_index/
L02AA,Estrogens,https://www.whocc.no/atc_ddd_index/
L02AB,Progestogens,https://www.whocc.no/atc_ddd_index/
L02AE,Gonadotropin releasing hormone analogues,https://www.whocc.no/atc_ddd_index/
L02AX,Other hormones,https://www.whocc.no/atc_ddd_index/
L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,https://www.whocc.no/atc_ddd_index/
L02BA,Anti-estrogens,https://www.whocc.no/atc_ddd_index/
L02BB,Anti-androgens,https://www.whocc.no/atc_ddd_index/
L02BG,Aromatase inhibitors,https://www.whocc.no/atc_ddd_index/
L02BX,Other hormone antagonists and related agents,https://www.whocc.no/atc_ddd_index/
L02BZ,Anti-adrenal steroids,https://www.whocc.no/atc_ddd_index/
L03A,IMMUNOSTIMULANTS,https://www.whocc.no/atc_ddd_index/
L03AA,Colony stimulating factors,https://www.whocc.no/atc_ddd_index/
L03AB,Interferons,https://www.whocc.no/atc_ddd_index/
L03AC,Interleukins,https://www.whocc.no/atc_ddd_index/
L03AX,Other immunostimulants,https://www.whocc.no/atc_ddd_index/
L04A,IMMUNOSUPPRESSANTS,https://www.whocc.no/atc_ddd_index/
L04AA,Selective immunosuppressants,https://www.whocc.no/atc_ddd_index/
L04AB,Tumor necrosis factor alpha (TNF-alpha) inhibitors,https://www.whocc.no/atc_ddd_index/
L04AC,Interleukin inhibitors,https://www.whocc.no/atc_ddd_index/
L04AD,Calcineurin inhibitors,https://www.whocc.no/atc_ddd_index/
L04AX,Other immunosuppressants,https://www.whocc.no/atc_ddd_index/
L04AY,THERAPEUTIC RADIOPHARMACEUTICALS,https://www.whocc.no/atc_ddd_index/
L04AZ,Non-radioisotopes used in conjunction with L04AX,https://www.whocc.no/atc_ddd_index/
L04B,THERAPEUTIC RADIOISOTOPES,https://www.whocc.no/atc_ddd_index/
L04BA,THERAPEUTIC RADIOISOTOPES,https://www.whocc.no/atc_ddd_index/
L04BB,THERAPEUTIC RADIOPHARMACEUTICALS,https://www.whocc.no/atc_ddd_index/
L04BC,NON-RADIOISOTOPES USED IN CONJUNCTION WITH L04BA,https://www.whocc.no/atc_ddd_index/
L04BX,PHOTOSENSITISERS IN PHOTORADIATION THERAPY,https://www.whocc.no/atc_ddd_index/
M01A,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",https://www.whocc.no/atc_ddd_index/
M01AA,Butylpyrazolidines,https://www.whocc.no/atc_ddd_index/
M01AB,Acetic acid derivatives and related substances,https://www.whocc.no/atc_ddd_index/
M01AC,Oxicams,https://www.whocc.no/atc_ddd_index/
M01AE,Propionic acid derivatives,https://www.whocc.no/atc_ddd_index/
M01AG,Fenamates,https://www.whocc.no/atc_ddd_index/
M01AH,Coxibs,https://www.whocc.no/atc_ddd_index/
M01AX,"Other antiinflammatory and antirheumatic agents, non-steroids",https://www.whocc.no/atc_ddd_index/
M01B,ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION,https://www.whocc.no/atc_ddd_index/
M01BA,Antiinflammatory/antirheumatic agents in combination with corticosteroids,https://www.whocc.no/atc_ddd_index/
M01BX,Other antiinflammatory/antirheumatic agents in combination with other drugs,https://www.whocc.no/atc_ddd_index/
M01C,SPECIFIC ANTIRHEUMATIC AGENTS,https://www.whocc.no/atc_ddd_index/
M01CA,Quinolines,https://www.whocc.no/atc_ddd_index/
M01CB,Gold preparations,https://www.whocc.no/atc_ddd_index/
M01CC,Penicillamine and similar agents,https://www.whocc.no/atc_ddd_index/
M01CX,Other specific antirheumatic agents,https://www.whocc.no/atc_ddd_index/
M02A,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,https://www.whocc.no/atc_ddd_index/
M02AA,"Antiinflammatory preparations, non-steroids for topical use",https://www.whocc.no/atc_ddd_index/
M02AB,Capsaicin and similar agents,https://www.whocc.no/atc_ddd_index/
M02AC,Preparations with salicylic acid derivatives,https://www.whocc.no/atc_ddd_index/
M02AX,Other topical products for joint and muscular pain,https://www.whocc.no/atc_ddd_index/
M03A,"MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS",https://www.whocc.no/atc_ddd_index/
M03AA,Curare alkaloids,https://www.whocc.no/atc_ddd_index/
M03AB,Choline derivatives,https://www.whocc.no/atc_ddd_index/
M03AC,Other quaternary ammonium compounds,https://www.whocc.no/atc_ddd_index/
M03AX,"Other muscle relaxants, peripherally acting agents",https://www.whocc.no/atc_ddd_index/
M03B,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",https://www.whocc.no/atc_ddd_index/
M03BA,Carbamic acid esters,https://www.whocc.no/atc_ddd_index/
M03BB,"Oxazol, thiazine, and triazine derivatives",https://www.whocc.no/atc_ddd_index/
M03BC,"Ethers, chemically close to antihistamines",https://www.whocc.no/atc_ddd_index/
M03BX,Other centrally acting agents,https://www.whocc.no/atc_ddd_index/
M03C,"MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",https://www.whocc.no/atc_ddd_index/
M03CA,Dantrolene and derivatives,https://www.whocc.no/atc_ddd_index/
M04A,ANTIGOUT PREPARATIONS,https://www.whocc.no/atc_ddd_index/
M04AA,Preparations inhibiting uric acid production,https://www.whocc.no/atc_ddd_index/
M04AB,Preparations increasing uric acid excretion,https://www.whocc.no/atc_ddd_index/
M04AC,Preparations with no effect on uric acid metabolism,https://www.whocc.no/atc_ddd_index/
M04AX,Other antigout preparations,https://www.whocc.no/atc_ddd_index/
M05A,Other drugs for disorders of the musculo-skeletal system,https://www.whocc.no/atc_ddd_index/
M05AA,Quinine and derivatives,https://www.whocc.no/atc_ddd_index/
M05AB,Enzymes,https://www.whocc.no/atc_ddd_index/
M05AX,OTHER DRUGS FOR DISORDERS OF MUSCULO-SKELETAL SYSTEM,https://www.whocc.no/atc_ddd_index/
M05B,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,https://www.whocc.no/atc_ddd_index/
M05BA,Bisphosphonates,https://www.whocc.no/atc_ddd_index/
M05BB,"Bisphosphonates, combinations",https://www.whocc.no/atc_ddd_index/
M05BC,Bone morphogenetic proteins,https://www.whocc.no/atc_ddd_index/
M05BX,Other drugs affecting bone structure and mineralization,https://www.whocc.no/atc_ddd_index/
M09A,OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,https://www.whocc.no/atc_ddd_index/
M09AA,Quinine and derivatives,https://www.whocc.no/atc_ddd_index/
M09AB,Enzymes,https://www.whocc.no/atc_ddd_index/
M09AX,Other drugs for disorders of the musculo-skeletal system,https://www.whocc.no/atc_ddd_index/
N01A,"ANESTHETICS, GENERAL",https://www.whocc.no/atc_ddd_index/
N01AA,Ethers,https://www.whocc.no/atc_ddd_index/
N01AB,Halogenated hydrocarbons,https://www.whocc.no/atc_ddd_index/
N01AF,"Barbiturates, plain",https://www.whocc.no/atc_ddd_index/
N01AG,Barbiturates in combination with other drugs,https://www.whocc.no/atc_ddd_index/
N01AH,Opioid anesthetics,https://www.whocc.no/atc_ddd_index/
N01AX,Other general anesthetics,https://www.whocc.no/atc_ddd_index/
N01B,"ANESTHETICS, LOCAL",https://www.whocc.no/atc_ddd_index/
N01BA,Esters of aminobenzoic acid,https://www.whocc.no/atc_ddd_index/
N01BB,Amides,https://www.whocc.no/atc_ddd_index/
N01BC,Esters of benzoic acid,https://www.whocc.no/atc_ddd_index/
N01BX,Other local anesthetics,https://www.whocc.no/atc_ddd_index/
N02A,OPIOIDS,https://www.whocc.no/atc_ddd_index/
N02AA,Natural opium alkaloids,https://www.whocc.no/atc_ddd_index/
N02AB,Phenylpiperidine derivatives,https://www.whocc.no/atc_ddd_index/
N02AC,Diphenylpropylamine derivatives,https://www.whocc.no/atc_ddd_index/
N02AD,Benzomorphan derivatives,https://www.whocc.no/atc_ddd_index/
N02AE,Oripavine derivatives,https://www.whocc.no/atc_ddd_index/
N02AF,Morphinan derivatives,https://www.whocc.no/atc_ddd_index/
N02AG,Opioids in combination with antispasmodics,https://www.whocc.no/atc_ddd_index/
N02AH,OTHER OPIODS,https://www.whocc.no/atc_ddd_index/
N02AJ,Opioids in combination with non-opioid analgesics,https://www.whocc.no/atc_ddd_index/
N02AX,Other opioids,https://www.whocc.no/atc_ddd_index/
N02B,OTHER ANALGESICS AND ANTIPYRETICS,https://www.whocc.no/atc_ddd_index/
N02BA,Salicylic acid and derivatives,https://www.whocc.no/atc_ddd_index/
N02BB,Pyrazolones,https://www.whocc.no/atc_ddd_index/
N02BE,Anilides,https://www.whocc.no/atc_ddd_index/
N02BG,Other analgesics and antipyretics,https://www.whocc.no/atc_ddd_index/
N02C,ANTIMIGRAINE PREPARATIONS,https://www.whocc.no/atc_ddd_index/
N02CA,Ergot alkaloids,https://www.whocc.no/atc_ddd_index/
N02CB,Corticosteroid derivatives,https://www.whocc.no/atc_ddd_index/
N02CC,Selective serotonin (5HT1) agonists,https://www.whocc.no/atc_ddd_index/
N02CD,Calcitonin gene-related peptide (CGRP) antagonists,https://www.whocc.no/atc_ddd_index/
N02CX,Other antimigraine preparations,https://www.whocc.no/atc_ddd_index/
N03A,ANTIEPILEPTICS,https://www.whocc.no/atc_ddd_index/
N03AA,Barbiturates and derivatives,https://www.whocc.no/atc_ddd_index/
N03AB,Hydantoin derivatives,https://www.whocc.no/atc_ddd_index/
N03AC,Oxazolidine derivatives,https://www.whocc.no/atc_ddd_index/
N03AD,Succinimide derivatives,https://www.whocc.no/atc_ddd_index/
N03AE,Benzodiazepine derivatives,https://www.whocc.no/atc_ddd_index/
N03AF,Carboxamide derivatives,https://www.whocc.no/atc_ddd_index/
N03AG,Fatty acid derivatives,https://www.whocc.no/atc_ddd_index/
N03AX,Other antiepileptics,https://www.whocc.no/atc_ddd_index/
N04A,ANTICHOLINERGIC AGENTS,https://www.whocc.no/atc_ddd_index/
N04AA,Tertiary amines,https://www.whocc.no/atc_ddd_index/
N04AB,Ethers chemically close to antihistamines,https://www.whocc.no/atc_ddd_index/
N04AC,Ethers of tropine or tropine derivatives,https://www.whocc.no/atc_ddd_index/
N04AD,DOPA AND DOPA DERIVATIVES,https://www.whocc.no/atc_ddd_index/
N04AE,ADAMANTANE DERIVATIVES,https://www.whocc.no/atc_ddd_index/
N04B,DOPAMINERGIC AGENTS,https://www.whocc.no/atc_ddd_index/
N04BA,Dopa and dopa derivatives,https://www.whocc.no/atc_ddd_index/
N04BB,Adamantane derivatives,https://www.whocc.no/atc_ddd_index/
N04BC,Dopamine agonists,https://www.whocc.no/atc_ddd_index/
N04BD,Monoamine oxidase B inhibitors,https://www.whocc.no/atc_ddd_index/
N04BX,Other dopaminergic agents,https://www.whocc.no/atc_ddd_index/
N04C,OTHER ANTIPARKINSON DRUGS,https://www.whocc.no/atc_ddd_index/
N04CX,Other antiparkinson drugs,https://www.whocc.no/atc_ddd_index/
N05A,ANTIPSYCHOTICS,https://www.whocc.no/atc_ddd_index/
N05AA,Phenothiazines with aliphatic side-chain,https://www.whocc.no/atc_ddd_index/
N05AB,Phenothiazines with piperazine structure,https://www.whocc.no/atc_ddd_index/
N05AC,Phenothiazines with piperidine structure,https://www.whocc.no/atc_ddd_index/
N05AD,Butyrophenone derivatives,https://www.whocc.no/atc_ddd_index/
N05AE,Indole derivatives,https://www.whocc.no/atc_ddd_index/
N05AF,Thioxanthene derivatives,https://www.whocc.no/atc_ddd_index/
N05AG,Diphenylbutylpiperidine derivatives,https://www.whocc.no/atc_ddd_index/
